session,block,trial,phonemes
t15.2023.10.06,7,34,HH AW  |  W IH L  |  Y UW  |  M EH ZH ER  |  Y AO R  |  L AY F  | 
t15.2023.10.06,7,35,AY  |  L AY K  |  OW R K AH N S ER  |  M UW Z IH K  |  T UW  | 
t15.2023.10.06,7,36,DH EH R  |  K AA T IH NG  |  S AH M  |  AH V  |  DH AE T  | 
t15.2023.10.06,7,37,AY  |  D OW N T  |  N OW  |  IH F  |  Y UH R  |  L AY K  |  M IY  | 
t15.2023.10.06,7,38,W IY  |  R IH S AH V  |  DH AH  |  R AY T  |  T UW  |  M EY K  |  DH AH  |  F AY N AH L  |  D IH S IH ZH AH N  |  AA N  |  AO L  |  N EY M  |  CH IH N S T AH Z  | 
t15.2023.10.06,7,39,EH V ER IY  |  T AY M  |  S AH M TH IH NG  |  N UW  |  G EY M  |  AH P  | 
t15.2023.10.06,7,40,AH N D  |  HH IY  |  D AH Z  |  IH T  |  AO L  |  W IH DH  |  AH  |  S M AO L  |  AH N D  |  AH  |  K W AY AH T  |  JH OY  | 
t15.2023.10.06,7,41,IH T  |  IH Z  |  AH  |  HH Y UW JH D  |  P L EY S  | 
t15.2023.10.06,7,42,IH T  |  L EH T S  |  AH  |  L AO NG  |  T AY M  | 
t15.2023.10.08,11,10,HH IY  |  JH AH S T  |  HH AE Z  |  T UW  |  B IY  |  K AA F AH D IY D  |  IH N  |  HH IH M T S EH L F  |  AH N D  |  AY  |  TH IH NG K  |  HH IY  |  IH Z  | 
t15.2023.10.08,11,11,F AO R  |  DH IY Z  |  R IY Z AH N Z  |  AH  |  F IH S T  |  IH Z  |  DH AH  |  B EH S T  |  K AH N P IH K Y UW EY SH AH N  | 
t15.2023.10.08,11,12,HH AE V  |  DH EY  |  R IH T ER N D  |  IH T  | 
t15.2023.10.08,11,13,W AH T  |  D IH D  |  DH AH  |  S AH P R IY M  |  K AO R D T  |  D IH S AY D  |  AH B AW T  |  W IH T IH N T  |  K AA L IH JH  | 
t15.2023.10.08,11,14,Y UW  |  G EH T  |  T UW  |  L ER N  |  AH N D  |  R EY Z  |  Y AO R  |  K IH D Z  | 
t15.2023.10.08,11,15,DH EY  |  HH AE V  |  N OW  |  AH IH JH AH N AH L  |  AY D IY AH Z  |  K Y UH R IY AA S AH T IH T IY  |  AO R  |  AE K S P ER EY SH AH N Z  | 
t15.2023.10.08,11,16,S OW  |  B EY S IH K L IY  |  HH IY  |  JH AH S T  |  M EY D  |  F UW L Z  |  AH V  |  Y UW  | 
t15.2023.10.08,11,17,AH  |  TH AW Z AH N D  |  M AY L Z  |  AH W EY  | 
t15.2023.10.08,11,18,IH N  |  DH IH S  |  F AO R M  |  SH IY  |  W AA Z  |  L EY T ER  |  S IH N T  |  AW T  |  T UW  |  AH V EY N CH T  |  HH ER  |  F AA DH ER  | 
t15.2023.10.08,11,19,DH IH S  |  W UH D  |  IH K L UW N  |  K L IH P S  |  S AH S  |  AE Z  |  P AA T ER N AH T IY  |  S UW T S  |  F AO R  |  IH N S T EH N S  | 
t15.2023.10.08,12,7,F AH T D OW Z  |  K AA R T AH S IY  |  AH V  |  AE K S IH K S  |  F AA R M  | 
t15.2023.10.08,12,8,DH AH  |  M AE N D  |  W AA Z  |  AH T AW K T  |  AH N D  |  S T AE P D  |  B AH L T AH B AH L  |  T AY M Z  |  DH AH  |  F AE M AH L IY  |  M EY M B ER  |  AH L EH K S T  | 
t15.2023.10.08,12,9,W UH D  |  B IY  |  AH  |  SH EY M  |  IH F  |  DH AE T  |  CH EY N JH D  | 
t15.2023.10.08,12,10,IH D M IH N IH S T R EY SH AH N  |  AH V  |  JH AH S T AH S  |  B IH K AO M Z  |  AH  |  S T EY T  |  F OW S SH AH N  | 
t15.2023.10.08,12,11,DH AH  |  AY D IY AH  |  IH Z  |  F AY N  |  IH N  |  P R AA S AH B P AH L  |  B AH T  |  DH AH  |  D IH Z S AY N  |  IH Z  |  AO L  |  R AO NG  | 
t15.2023.10.08,12,12,IH F  |  Y UW  |  F AY N D  |  DH IH S  |  AA R T AH L  |  Y UW F AH L  |  DH AE N  |  P L IY Z  |  SH EH R  |  IH T  |  W IH DH  |  AH DH ER Z  | 
t15.2023.10.08,12,13,B AH T  |  B IH HH AY T  |  DH AH  |  S IY N Z  |  DH AH  |  W AY T  |  HH AW S  |  T UH K  |  AH  |  L EH S  |  F R EH N D L IY  |  AH P OW CH  | 
t15.2023.10.08,12,14,W AA Z  |  DH EH R  |  EH N IY IH NG  |  S P EH S IH F P ER K  |  Y UW  |  S EH D  |  T UW  |  DH EH M  | 
t15.2023.10.13,5,25,IH T  |  AE D  |  AO L  |  DH AH  |  V EH JH T AH B AH L Z  |  IH N  |  IH T  | 
t15.2023.10.13,5,26,HH IY  |  HH AE D  |  CH OY S AH Z  |  T UW  |  M EY K  |  DH AH  |  K AE N S L ER  |  T OW N D  |  HH IH M  | 
t15.2023.10.13,5,27,G EH T IH NG  |  P L EY JH  |  CH IY N D Z  |  F AO R  |  DH AH  |  B OY  |  S K AW N D T Z S  | 
t15.2023.10.13,5,28,AY V  |  N EY L D  |  DH AH  |  P R AA B L AH M  |  D AW N  | 
t15.2023.10.13,5,29,F R AH M  |  HH EY T S  |  T UW  |  S IH N S T IH N Z  | 
t15.2023.10.13,5,30,N AW  |  DH AE T  |  DH AH  |  G R EY T IY N D Z  |  AA R  |  HH IY R  | 
t15.2023.10.13,5,31,D UW  |  Y UW  |  W AA CH  |  S T AO R  |  T R AE K  | 
t15.2023.10.13,5,32,W IY  |  S EH T  |  ER AW N D  |  AH N D  |  IY T  |  P AA K AH N  | 
t15.2023.10.13,5,33,AW T  |  AH V  |  AO F IH Z  |  EH V ER IY  |  D EY  | 
t15.2023.10.13,5,34,S OW  |  DH AE T  |  L IY V Z  |  M IY  |  W IH DH  |  AH  |  CH OY S  |  T UW  |  M EY K  | 
t15.2023.10.13,5,35,Y UW  |  N OW  |  DH EY  |  B IH N  |  EH V ER S T AY N IH NG  |  DH AE T  | 
t15.2023.10.13,5,36,W UH D  |  Y UW  |  K AH N S IH D ER  | 
t15.2023.10.13,5,37,DH EY  |  D UW  |  EH V R IY TH IH NG  |  W EH L  | 
t15.2023.10.13,5,38,DH EY  |  HH AE V  |  AH  |  L IH T AH L  |  K AH IH K Y AH L AH V  | 
t15.2023.10.13,5,39,DH AE T  |  W AA Z  |  IH M P R EH SH AH N  |  AY  |  D AA T  |  W EH N  |  AY  |  W AA Z  |  DH EH R  | 
t15.2023.10.13,5,40,AA S T AH N D  |  IH Z  |  S OW  |  P R IH T IY  | 
t15.2023.10.13,5,41,AY  |  D UW  |  S AH M  |  EH V ER IY  |  N AW  |  AE T  |  DH EH N  | 
t15.2023.10.13,5,42,DH AE T S  |  W AH T  |  AY  |  N IY D AH D  | 
t15.2023.10.13,5,43,HH IH Z  |  D UW IH NG  |  S AH M  |  AH DH ER  |  M UW V IY  | 
t15.2023.10.13,5,44,AY  |  R IH L IY  |  D OW N T  |  W AA N T  |  T UW  |  S T EY  |  IH N  |  N UW Z  | 
t15.2023.10.13,5,45,W IY R  |  P AH T IH NG  |  AH P  |  W IH DH  |  AO L  |  HH ER  |  AE K S AH D EY Z  | 
t15.2023.10.13,5,46,AY M  |  F AE R L IY  |  N UW  |  T UW  |  IH T  | 
t15.2023.10.13,5,47,AY  |  N OW  |  DH EH R Z  |  N AA T  |  EH N IY  |  F UW D  |  DH AE T  |  Y UW  |  K AE N  |  G EH T  | 
t15.2023.10.13,5,48,Y UW  |  HH AE V  |  Y AO R  |  K AH IY  |  AH N D  |  Y AO R  |  HH OW M  |  L AY F  | 
t15.2023.10.13,5,49,AO R AH B AH L  |  S T AH F  |  L AY K  |  DH AE T  | 
t15.2023.10.13,6,20,P IY S IY  |  EH N V EY D AH D  |  K AW L S AH L  |  T AO L Z  |  F AE N T AE S T IH K L IY  | 
t15.2023.10.13,6,21,SH IY Z T  |  B IH D  |  AH F EH T  |  K AA M OW Z  |  IH N T ER EH SH AH Z  | 
t15.2023.10.13,6,22,D AA M AH N UW Z  |  D IH S AA R T AH T IH NG  |  S T AA R  |  W EH R  |  D EH R Z  |  T R AH ZH ER IY Z  | 
t15.2023.10.13,6,23,IH N T AE L AH JH AH S T  |  K R AA M P EH R AH N S  |  V IH ZH AH N Z  |  P R EH T AH D  |  S T IH K  | 
t15.2023.10.13,6,24,M EH S AH K AH T  |  B IH K AE N  |  K IH T IH NG  |  W EY T  |  AE T  |  SH AY N ER  | 
t15.2023.10.13,6,25,K AH V EY N D  |  L AE S  |  EH L F W EY  |  AA B V AH S L IY  |  M IH N AH T ER  | 
t15.2023.10.13,6,26,AH T M OW M IH NG  |  P EH P ER  |  F AY S  |  S OW S AY IH T IY  | 
t15.2023.10.13,6,27,TH OW AH L IY  |  AH P ER EY T IY  |  D AH T  |  K R EH S T AH D  | 
t15.2023.10.13,6,28,M EY K  |  D IH Z IH Z  |  W AH N EH V ER  |  T EH M P AH L Z  |  K EH R AH T OW Z  |  L AE L AH JH AE M AH L IY  | 
t15.2023.10.13,6,29,T AO K AO Z  |  R IY AH B IH L AH T EY S AH N  |  L AO S Z  |  D IY L  |  D ER EH K T ER IY  | 
t15.2023.10.13,6,30,IH L AH K SH AH ER  |  F IH SH ZH ER  |  M AH DH ER Z  |  B R AW  |  AW IH JH  |  D EH M AH G R AE F AH Z  | 
t15.2023.10.13,6,31,AO K EY ZH AH N AH L IY  |  F L AH N D IH NG  |  S AY N IH NG  |  W IY D Z  | 
t15.2023.10.13,6,32,EH N IY W AA Z  |  OW V ER  |  AW NG T G R EY D  |  OW V ER G R EY Z D  | 
t15.2023.10.13,6,33,IH S T EH L AH JH AH S T  |  S EH M AH L  |  F IY  |  P ER S IH T S  |  AE T  |  S T IH L  | 
t15.2023.10.13,6,34,IH N AH F  |  K AO R D S  |  S UW T  |  AH L AW D  | 
t15.2023.10.13,6,35,B AE N D AH L  |  D IH S EH S T ER IH S  |  T AH L UW ZH AH N  |  B R IH K  | 
t15.2023.10.13,6,36,B IH G EH N IH NG  |  IH K S T R EH S  |  L EH S AH B AH L  |  P R AH S AE K T L IY  |  SH UW Z  | 
t15.2023.10.13,6,37,IH M AH G R EY SH AH N  |  L AO NG K CH IH NG  |  K AH M P OY N  |  AH B IY S  | 
t15.2023.10.13,6,38, |  K Y UW P T  |  IH G S EH L F  |  CH AE L IY  |  K AH N S OW M IH NG  |  AH T AE K IH NG  |  S AA T  | 
t15.2023.10.13,6,39,L AY T  |  IH N IH S IH D  |  AY D  |  K AH M P AH N EY SH AH N  |  IH M P EH R AH S T  | 
t15.2023.10.15,9,24,DH EY  |  AA R  |  L AH V L IY  | 
t15.2023.10.15,9,25,HH IY R Z  |  W AH T  |  Y UW  |  HH AE V  |  G AA T  | 
t15.2023.10.15,9,26,W AH N  |  DH AE T  |  AY  |  Y UW Z  |  JH AH S T  |  F AO R  |  IH M Y UW JH AH N S IY Z  | 
t15.2023.10.15,9,27,DH EH R  |  IH N  |  T UW N  |  W IH DH  |  DH AE T  | 
t15.2023.10.15,9,28,D UW  |  Y UW  |  R IH L IY  |  N AA T  |  R IH M EH M B ER  | 
t15.2023.10.15,9,29,W IY  |  D OW N T  |  HH AE T AH L  |  DH EH M  |  V EH R IY  |  W EH L  | 
t15.2023.10.15,9,30,DH AE T S  |  AH DH ER  |  TH IH NG  |  AY  |  D OW N T  |  AH N D ER S T EY  | 
t15.2023.10.15,9,31,AY  |  B IH F AO R  |  AH  |  S W IH M IH NG  |  B UW L  | 
t15.2023.10.15,9,32,AO L  |  R AY T  |  AY M  |  R EH D IY  |  T UW  |  G OW  | 
t15.2023.10.15,9,33,AY  |  K AE N  |  R IH L IY T  |  T UW  |  DH AE T  | 
t15.2023.10.15,9,34,Y UW  |  G OW  |  T UW  |  W ER K  |  EH V ER IY  |  W IY K EH N D  | 
t15.2023.10.15,9,35,AY M  |  N AA T  |  F AO R  |  K AH N T R OY L IH NG  |  HH AW  |  M AH CH  |  IH Z  |  S P EH N T  | 
t15.2023.10.15,9,36,DH AH  |  Y UW N EY T IH D  |  S T EY T S  |  AH N D  |  K AE N AH D ER  |  AA R  |  S OW  |  D IH F ER AH N T  | 
t15.2023.10.15,9,37,W EH L  |  D UW  |  Y UW  |  N OW  |  S AH M TH IH NG  | 
t15.2023.10.15,9,38,N AA T  |  EH V ER IY  |  G EY M  |  S IH K S  |  AW T  |  T UW  |  M EY K  |  AH  |  P OY N T  | 
t15.2023.10.15,9,39,N AY S  |  IH Z AH N T  |  DH AH  |  W ER D  |  AY D  |  CH ER S  | 
t15.2023.10.15,9,40,TH R IY  |  AA R  |  F AO R  |  D EY Z  |  AH N D  |  DH AE T  |  W UH D  |  B IY  |  IH T  | 
t15.2023.10.15,9,41,IH T S  |  AH  |  P EH SH AH L  |  AH K EY ZH AH N  | 
t15.2023.10.15,9,42,W AH T  |  L EH V AH L  |  AH V  |  K EH R  |  D UW  |  Y UW  |  N IY D  | 
t15.2023.10.15,9,44,AY M  |  Y AO R  |  K AH S T AH M ER  | 
t15.2023.10.15,9,45,D IH D  |  DH EY  |  HH AE V  |  S AH M  |  P R IH T IY  |  G UH D  |  S P EH SH AH L  |  IH F EH T  | 
t15.2023.10.15,9,46,SH IY  |  G EH T S  |  R AY T  |  IH N T UW  |  IH T  | 
t15.2023.10.15,9,47,B AH T  |  W IY  |  HH AE V AH N T  |  S IY N  |  DH AE T  |  W AH N  |  IY DH ER  | 
t15.2023.10.15,9,48,AE F T ER  |  W IY  |  HH AE D  |  DH EH M  |  F AO R  |  S EH V ER AH L  |  Y IH R Z  | 
t15.2023.10.15,9,49,AY  |  HH AE V  |  AH  |  D AO G  |  DH AE T  |  K AY N D  |  G IH V  |  AH S  | 
t15.2023.10.15,10,20,T R EY N  |  Y AO R  |  D AO G  |  F AO R  |  K AH N V AH N IY N S  | 
t15.2023.10.15,10,21,F AY N D  |  DH AH  |  M IH Z IH NG  |  K L UW  | 
t15.2023.10.15,10,22,AE Z  |  IH Z  |  N AW  |  W EH L  |  N OW N  |  K AE N AH T IY  |  HH AE D  |  T UW M ER AH S  |  AE K CH AH M EH R AH T AH L  |  AH F OY Z  | 
t15.2023.10.15,10,23,R AH K AO R D T IH D  |  AH N D  |  EH T AH T AH D  |  B AY  |  B IH N  |  W AY Y AH N Z  |  F AO R  |  P L EY S IH V  |  P R AH G AA K SH AH N S  | 
t15.2023.10.15,10,24,HH AY ER  |  Y AO R  |  F R EY N S AY Z  |  S T AY F  |  IH N  |  IH V EH N S T  | 
t15.2023.10.15,10,25,S OW  |  AY  |  W AA Z  |  S AH P AY Z D  |  W EH N  |  AY  |  G AA T  |  DH IH S  |  M EY S AH N  |  AW T  |  AH V  |  DH AH  |  B L UW  | 
t15.2023.10.15,10,26,AA N  |  EH K AH N OW M IH NG  |  IH SH AH Z  |  B IH T ER  |  SH IH F  |  IH Z  |  P AA T  |  AA N  | 
t15.2023.10.15,10,27,IH F  |  Y UW  |  AA R  |  N AA T  |  AH W EY  |  AH V  |  IH T  |  DH AE T  |  HH IY R  |  IH Z  |  AH  |  R IH IY  |  IH N  |  SH OY R T  | 
t15.2023.10.15,10,28,R EY D IY  |  T UW  |  EH D  |  B AE K  | 
t15.2023.10.15,10,29,D IH S P AA T  |  DH AE T  |  S W AO N  |  S AE Z  |  IH T  |  W AA Z  |  AH N IY B AH L  |  T UW  |  EH D EH T AH F AY  |  AO R  |  K AA N T AE IH T  |  DH AH  |  F AE M AH L IY  | 
t15.2023.10.15,10,30,CH EH R AH T IY  |  IH Z  |  N OW  |  L AO K G IH NG  |  S OW  |  IY Z IY  | 
t15.2023.10.15,10,31,IH N  |  DH AH  |  S T AY Z  |  OW V ER  |  AH M EH R AH  |  DH AH  |  S P L IY Z  |  IH Z  |  AA N  | 
t15.2023.10.15,10,32,Y UW  |  AA R  |  R EH T IH NG  |  OW N  |  DH AH  |  F AE K T  |  DH AE T  |  Y UW  |  AA R  |  R EH D IY  |  AH N D  |  G EH T  |  T UW  |  W ER K  | 
t15.2023.10.15,10,33,AY  |  W IH Z N AH N T S  |  D IH S P R EH AY M D Z  |  B AO L  |  AH V  |  P L EY S  | 
t15.2023.10.15,10,34,HH AH  |  P AH B L IH K  |  HH IY R IY IH NG  |  IH Z  |  P L AE N D  |  F AO R  |  N AH M EY M B ER  | 
t15.2023.10.15,10,35,W IY  |  W AA N T  |  T UW  |  S AH P AO R T  |  AW ER  |  L OW K AH L  |  P R AH D IH SH ER Z  |  S AH P AO R T  |  IY CH  |  AH DH ER  | 
t15.2023.10.15,10,36,DH AH  |  P R AH F EY T IH NG  |  IH S T UW ER IY  |  IH Z  |  AH S P EH SH AH L IY  |  L EH L AH V AH T  |  T AH D EY  | 
t15.2023.10.15,10,37,AH N IY D IY AH N Z S  |  AA R  |  AO L R EH D IY  |  F AH M Y IH R L Y ER  |  W IH DH  |  DH IH S  |  S IH S T AH M  | 
t15.2023.10.15,10,38,AO R  |  B IH R ER  |  IH M B AH S AH Z  |  AH V  |  DH AE T  |  G AY  | 
t15.2023.10.15,10,39,AE N  |  OW P AH D  |  AH  |  L AO  |  K AE N S UW AH L IY  |  AO F AH S  |  AE T  |  HH OW M  |  AE F T ER  |  R AY N JH UW EY T IH NG  | 
t15.2023.10.20,3,9,AH  |  L AA R JH  |  S AY Z  |  IH N  |  S T AH K IH NG N Z  |  IH Z  |  HH AA R D  |  T UW  |  S EY L  | 
t15.2023.10.20,3,11,AH  |  R AY T  |  IH Z  |  Y UW Z D  |  T UW  |  K AE CH  |  B IH K  |  S EH M AH N  | 
t15.2023.10.20,3,13,K EH K  |  DH AH  |  B AO L  |  S T R IY T  |  AH N D  |  F AA L OW  |  TH R UW  | 
t15.2023.10.20,3,14,HH EH L P  |  DH EY  |  W UH M AH N  |  G EH T  |  B AE K  |  T UW  |  HH ER  |  F IY T  | 
t15.2023.10.20,3,15,AH  |  P AA N T  |  AH V  |  T IY  |  HH EH L P T S  |  T UW  |  P AE S  |  DH AH  |  IY V N IH NG  | 
t15.2023.10.20,3,16,M OW K IH NG  |  F AY ER Z  |  L AH K  |  F L IY M  |  AH N D  |  IY T  | 
t15.2023.10.20,3,17,DH AH  |  S AH F T  |  K UW SH AH N  |  B R AO K  |  DH AH  |  M IY N D Z  |  F AO L  | 
t15.2023.10.20,3,18,DH AH  |  S EH L T  |  B R IY Z  |  K EY M  |  AH K R AO S T  |  F R AH M  |  DH AH  |  S IY  | 
t15.2023.10.20,3,19,DH AH  |  G ER L  |  AE T  |  DH AH  |  B UH TH  |  S OW L D  |  F IH F T IY  |  P AH N D Z  | 
t15.2023.10.22,5,11,T EY K  |  DH AH  |  W AH N D IH NG  |  B AE TH  |  T UW  |  W IH CH  |  DH AH  |  L AY K  | 
t15.2023.10.22,5,12,D OW N T  |  K L OW S L IY  |  DH AH  |  S AY Z  |  AH V  |  DH AH  |  G EH S  |  T AE G  | 
t15.2023.10.22,5,13,W AY P  |  DH AH  |  K R IY S  |  AH F  |  IH Z  |  D AH T IY  |  F IH S  | 
t15.2023.10.22,5,14,M EH D  |  DH AH  |  K OW T  |  B IH F AO R  |  Y UW  |  G OW  |  AW T  | 
t15.2023.10.22,5,15,DH AH  |  R EY S  |  W AA Z  |  B AE B L IY  |  T R EY D  |  AH N D  |  HH AH NG  |  L IH P  | 
t15.2023.10.22,5,16,DH AH  |  T R IY  |  K AE T  |  G EY V  |  B OW TH  |  T UW  |  W IH T IY N Z  | 
t15.2023.10.22,5,17,DH AH  |  K AH NG  |  K ER L  |  G EY V  |  N OW  |  K L IH IY L  |  R IH S P AA N S  | 
t15.2023.10.22,5,18,DH AH  |  M IY L  |  W AA Z  |  K UH K T  |  B IH F AO R  |  DH AH  |  B L  |  R AE NG  | 
t15.2023.10.22,5,26,DH AH  |  R AH P  |  W IH L  |  B AY N D  |  DH AH  |  S ER V AH N  |  B UH K S  |  AE T  |  W AH N S  | 
t15.2023.10.22,5,27,HH AE P  |  OW V ER  |  DH AH  |  F IH K S  |  AH N D  |  P L N JH  |  IH N  | 
t15.2023.10.22,5,28,DH AH  |  F R EH M D L IY  |  G EY NG  |  L EH F T  |  DH AH  |  T R IH NG  |  S T AO R  | 
t15.2023.10.22,5,29,M OW S  |  W AY ER  |  K IY P S  |  T EY K S  |  IH N S AY D  | 
t15.2023.10.22,9,22,DH EY  |  S UH D  |  F AH L IH L Y IY ER  | 
t15.2023.10.22,9,23,IH N  |  DH IH S  |  W EY  |  EH V ER IY  |  D IH S IH ZH AH N  |  Y UW  |  M EY K  |  M AH S T  |  B IY  |  K AH F AH L IY  |  K AH N S IH D AH D  | 
t15.2023.10.22,9,24,D UW  |  DH OW Z  |  K AE N  |  K EH S ER Z  |  W ER K  |  W EH L  | 
t15.2023.10.22,9,25,AY  |  D OW N T  |  R IH L IY  |  K EH R  |  W AH T  |  IH T  |  T EY K S  |  T UW  |  K W AA L AH F AY  | 
t15.2023.10.22,9,26,IH T S  |  DH AH  |  T EH K S AH S  |  HH IY R  | 
t15.2023.10.22,9,27,IH F  |  IH T S  |  P IY P ER  |  IH T  |  W IH L  |  P R AA B AH B L IY  |  SH R EH D  | 
t15.2023.10.22,9,28,W AH T S  |  DH AH  |  W ER D  |  AY M  |  L UH K IH NG  |  F AO R  | 
t15.2023.10.22,9,29,DH AE T S  |  AH B AW T  |  W EH R  |  AY  |  S T EH D  | 
t15.2023.10.22,9,30,IH T  |  JH AH S T  |  D IH D AH N T  |  F IH T  |  DH AH  |  K AA R  | 
t15.2023.10.22,9,31,W AH T  |  D UW  |  Y UW  |  TH IH NG K  |  K AE N  |  B IY  |  D AH N  |  AH B AW T  |  DH AE T  | 
t15.2023.10.22,9,32,W IY  |  Y UW ZH AH W AH L IY  |  AO R D ER  |  AW ER  |  T IH K AH N Z  |  W EY  |  IH N  |  IH V EH N S T  | 
t15.2023.10.22,9,33,AY  |  L AY V  |  T UW  |  R AH N  |  IH N  |  DH AH  |  R EH N  | 
t15.2023.10.22,9,34,M AY  |  L EH V AH L  |  AH V  |  AE K S P ER T IY Z  |  IH Z  |  IH N K R IY S IH NG  |  AO L M OW S T  |  D IH L IY  | 
t15.2023.10.22,9,35,Y UW  |  S AO  |  DH AH  |  P AE S AH N JH  |  AH V  |  DH AH  |  S IH V AH L  |  R AY T S  |  AE T  | 
t15.2023.10.22,9,36,AY D  |  R AE DH ER  |  B IY  |  D UW IH NG  |  DH AE T  | 
t15.2023.10.22,9,37,G OW IH NG  |  B AE K  |  T UW  |  DH AH  |  B EY S AH Z  |  IH N  |  DH AH  |  ER L IY  |  G R EY T S  | 
t15.2023.10.22,9,38,W AH T EH V ER  |  P AH P  |  W IY  |  T R IY K  | 
t15.2023.10.22,9,39,R IY P AO R D Z  |  AA N  |  DH AH  |  AH K EY ZH AH N  |  AH V  |  DH AH  |  S IH K S  |  AE N AH M EH SH ER IY  | 
t15.2023.10.22,9,40,AY  |  HH AE V  |  T UW  |  TH IH NG K  |  AH B AW T  |  IY  |  S AH M  |  M AO R  |  N AW  | 
t15.2023.10.22,9,41,B AY  |  AH  |  S OW IH NG  |  M AH ZH IY N  | 
t15.2023.10.22,9,42,Y UW  |  T EY K  |  AH W EY  |  AH  |  B ER S AH N Z  |  F R IY D AH M  | 
t15.2023.10.22,9,43,M AY  |  EH M P L OY IY  |  F IY L Z  |  DH AE T  |  HH IY  |  W AA N Z  |  T UW  |  K AH N K R AH L  |  AH S  | 
t15.2023.10.22,9,44,AY  |  F AW N D  |  DH AE T  |  AO L  |  AY  |  T AO K T  |  AH B AW T  |  W AA Z  |  M AY  |  B EY B IY  | 
t15.2023.11.03,5,25,AH  |  T AW M  |  S K UW L  |  M EY K S  |  AH  |  N AY S  |  B EH T  | 
t15.2023.11.03,5,26,DH AH  |  AO R D  |  AH V  |  DH AH  |  K AA R  |  W AH K  |  DH AH  |  L IH P IH NG  |  K AH P  | 
t15.2023.11.03,5,27,DH AH  |  HH AA R T  |  B IY IH T  |  T R AE M AH L IY  |  AH N D  |  W IH DH  |  F OW M  |  CH R OY S  | 
t15.2023.11.03,5,28,DH AH  |  B IY L  |  W AA Z  |  W AO R D  |  IH T  |  AH  |  DH EH N  |  S EH V ER  |  R IY K  | 
t15.2023.11.03,5,29,DH AH  |  R EY T  |  P IY L  |  W AA Z  |  G AA T  |  IH N  |  TH IH NG K  |  F L AE S AH Z  | 
t15.2023.11.03,5,30,DH AH  |  N EY V IY  |  AH T AW N D  |  DH AH  |  B IH G  |  T AE S T  |  F AO S  | 
t15.2023.11.03,5,31,S IY  |  DH AH  |  G K AE T  |  L OW IH NG  |  AH N  |  DH AH  |  S K EH R D  |  M AY S T  | 
t15.2023.11.03,5,32,DH EH R  |  AA R  |  M AO R  |  DH AE AH T  |  T UW  |  F IH F T ER Z  |  HH IY R  | 
t15.2023.11.03,5,33,DH AH  |  EY T  |  P R IH M  |  W AA Z  |  W AY N T  |  IH N D  |  T UW  |  T R UW P IY  | 
t15.2023.11.03,5,34,DH AH  |  L AO K ER  |  CH AY N D  |  T UW  |  L UW Z  |  IH Z  |  G EH S  | 
t15.2023.11.03,5,35,DH AH  |  T R EH S  |  K AA R D  |  ER AW N D  |  DH AH  |  F IH K S T  |  P OW S T  | 
t15.2023.11.03,5,36,K EH T  |  DH AH  |  B AY  |  IH N T UW  |  L AA R JH  |  P UH T S  | 
t15.2023.11.03,5,37,M IY N  |  SH AY V  |  B AH T  |  S AH B AH M  |  G EH T  |  W IH CH  | 
t15.2023.11.03,5,38,AO L W EY Z  |  K L OW Z  |  DH AH  |  P AA R T  |  T AO R  |  T EY T  | 
t15.2023.11.03,5,39,HH IY  |  L IY  |  P R OW N  |  AH N D  |  HH AH N L IY  |  M UW V D  |  AH  |  L AY M  | 
t15.2023.11.03,5,40,DH AH  |  K L AA N CH  |  L IY  |  K IY P  |  AH L IH NG  |  DH AH  |  T R IY T  | 
t15.2023.11.03,5,41,AH  |  W IH S  |  AH V  |  L AW T  |  HH OW NG K  |  IH N  |  DH AH  |  B L IH L  |  HH EH R  | 
t15.2023.11.03,5,42,AH  |  P AW N D  |  AH V  |  S IH T IY ER  |  G AA S  |  M AO R  |  DH AE N  |  EY JH  | 
t15.2023.11.03,5,43,DH AH  |  F IY N  |  W AA Z  |  SH AA P  |  AH N D  |  G AA T  |  DH AH  |  K L IH R  |  W AO T ER  | 
t15.2023.11.03,5,44,DH AH  |  P L EY  |  S IY M Z  |  T L  |  AH N D  |  K W AY T  |  S AH P AH N D  | 
t15.2023.11.03,5,45,B IY L  |  DH AH  |  B AA T  |  T UW  |  S AH M  |  IH T  |  F R AH M  |  S IH K IH NG  | 
t15.2023.11.03,5,46,DH AH  |  K AH M  |  IH N D ER D  |  IH N  |  L EH T  |  SH UH UW  |  DH AE T  |  Y IH R  | 
t15.2023.11.03,5,47,AH  |  JH AH S T  |  IH Z  |  Y UW Z  |  T UW  |  M EY K  |  K AE M AH L IY  |  G IH V Z  | 
t15.2023.11.03,5,48,D IH D  |  B IH N Z  |  W AO R  |  S EH T  |  IH N  |  AO R T ER  | 
t15.2023.11.03,5,49,DH AH  |  B IY L  |  W AA Z  |  P EY D  |  EH V ER IY  |  TH ER T  |  W IY K  | 
t15.2023.11.03,6,25,DH AE T S  |  W AH T  |  AY  |  HH AE D  |  DH AH  |  AA P ER AH T IH T IY  |  T UW  |  D UW  | 
t15.2023.11.03,6,26,B IH K AO Z  |  IH T  |  AE K CH UW AH L IY  |  D AH Z AH N T  |  B EH T ER  |  HH UW  |  SH OW N Z  |  AH P  | 
t15.2023.11.03,6,27,DH EY  |  HH AE V  |  DH AH  |  B EH S T  |  AH V  |  B AH TH  |  W ER S  | 
